IIM02PFCIPROTK55,REKSA DANA TERPROTEKSI INSIGHT TERPROTEKSI 55,"Insight Investments Management, PT",capital_protected_fund
IIM02PFCIPROTK58,REKSA DANA TERPROTEKSI INSIGHT TERPROTEKSI 58,"Insight Investments Management, PT",capital_protected_fund
IIM02PFCIPROTK60,Reksa Dana Terproteksi Insight Terproteksi 60,"Insight Investments Management, PT",capital_protected_fund
IIM02PFCIPROTK62,REKSA DANA TERPROTEKSI INSIGHT TERPROTEKSI 62,"Insight Investments Management, PT",capital_protected_fund
IIM02PFCIPROTK63,REKSA DANA TERPROTEKSI INSIGHT TERPROTEKSI 63,"Insight Investments Management, PT",capital_protected_fund
IIM02PFCIPROTK69,REKSA DANA TERPROTEKSI INSIGHT TERPROTEKSI 69,"Insight Investments Management, PT",capital_protected_fund
IIM02PFSIPROSY03,RDST INSIGHT TERPROTEKSI SYARIAH III,"Insight Investments Management, PT",capital_protected_fund
IIM02PFSIPROSY05,REKSA DANA SYARIAH TERPROTEKSI INSIGHT TERPROTEKSI SYARIAH V,"Insight Investments Management, PT",capital_protected_fund
IIM02PFSIPROSY08,REKSA DANA SYARIAH TERPROTEKSI INSIGHT TERPROTEKSI SYARIAH VIII,"Insight Investments Management, PT",capital_protected_fund
IIM02PFSITSVII00,REKSA DANA SYARIAH TERPROTEKSI INSIGHT TERPROTEKSI SYARIAH VII,"Insight Investments Management, PT",capital_protected_fund
IIM02PFSRDSIN606,REKSA DANA SYARIAH TERPROTEKSI INSIGHT TERPROTEKSI SYARIAH VI,"Insight Investments Management, PT",capital_protected_fund
IIM02PROTK11,REKSA DANA TERPROTEKSI INSIGHT TERPROTEKSI 11,"Insight Investments Management, PT",capital_protected_fund
IN002EQSRDSNSB00,REKSA DANA SYARIAH NARADA SAHAM BERKAH SYARIAH,"Narada Aset Manajemen, PT",equity_fund
IN002MMC25NMCF00,Reksa Dana Narada Milenesia Cash Fund,"Narada Aset Manajemen, PT",money_market_fund
IN002PFC23NAP202,RDT NARADA PROTEKSI II,"Narada Aset Manajemen, PT",capital_protected_fund
INCOMESTREAM,REKSA DANA BAHANA INCOME STREAM,"Bahana TCW Investment Management, PT",fixed_income_fund
INTPROIX,REKSA DANA TERPROTEKSI PREMIER PROTEKSI IX,"Indo Premier Investment Management, PT",capital_protected_fund
IPFIS,REKSA DANA PREMIER FIXED INCOME SYARIAH,"Indo Premier Investment Management, PT",fixed_income_fund
JAM02MMCJAMMMF00,REKSA DANA JARVIS MONEY MARKET FUND,"Jarvis Aset Manajemen, PT",money_market_fund
JAM02MXCJAMBAF00,REKSA DANA JARVIS BALANCED FUND,"Jarvis Aset Manajemen, PT",mixed_asset_fund
JFI02FICCORTHE00,REKSA DANA CORPUS THEOLOGIA FIXED INCOME FUND,"Corpus Kapital Manajemen, PT",fixed_income_fund
KGKI45,REKSA DANA KRESNA INDEKS 45,"Kresna Asset Management, PT",index_fund
KGSF,REKSA DANA KRESNA FLEXIMA,"Kresna Asset Management, PT",mixed_asset_fund
KGSO,REKSA DANA KRESNA OLYMPUS,"Kresna Asset Management, PT",fixed_income_fund
KI002EQCCERDAS00,REKSA DANA RENCANA CERDAS,"Ciptadana Asset Management, PT",equity_fund
KI002EQCEQTPLS00,REKSA DANA CIPTA EQUITY PLUS,"Ciptadana Asset Management, PT",equity_fund
KI002EQCGMLEQT00,Reksa Dana Cipta Ovo Ekuitas,"Ciptadana Asset Management, PT",equity_fund
KI002EQCSAHUNG00,Reksa Dana Cipta Saham Unggulan,"Ciptadana Asset Management, PT",equity_fund
KI002EQSSAUNRI00,REKSA DANA SYARIAH CIPTA SAHAM UNGGULAN SYARIAH,"Ciptadana Asset Management, PT",equity_fund
KI002EQSSYAEQT00,REKSA DANA CIPTA SYARIAH EQUITY,"Ciptadana Asset Management, PT",equity_fund
KI002FICDANOBL00,Reksa Dana Cipta Dana Obligasi,"Ciptadana Asset Management, PT",fixed_income_fund
KI002FICOBLIMA00,Reksa Dana Cipta Obligasi Prima,"Ciptadana Asset Management, PT",fixed_income_fund
KI002FICOBLUNG00,REKSA DANA CIPTA OBLIGASI UNGGULAN,"Ciptadana Asset Management, PT",fixed_income_fund
KI002FICOBLUSD00,Reksa Dana Cipta Obligasi USD,"Ciptadana Asset Management, PT",fixed_income_fund
KI002FISCIPTUS00,REKSA DANA SYARIAH CIPTA PENDAPATAN TETAP UNGGULAN SYARIAH,"Ciptadana Asset Management, PT",fixed_income_fund
KI002IFSINDEKS00,Reksa Dana Syariah Indeks Cipta Syariah Indeks,"Ciptadana Asset Management, PT",index_fund
KI002MMCDANKSU00,REKSA DANA CIPTA DANA KAS UNGGULAN,"Ciptadana Asset Management, PT",money_market_fund
KI002MMCDANLID00,REKSA DANA CIPTA LIKUID FUND,"Ciptadana Asset Management, PT",money_market_fund
KI002MMCRDCDKP00,REKSA DANA CIPTA DANA KAS PRIMA,"Ciptadana Asset Management, PT",money_market_fund
KI002MMSKASRIA00,REKSA DANA SYARIAH CIPTA DANA KAS SYARIAH,"Ciptadana Asset Management, PT",money_market_fund
KI002MXCDANPRI00,REKSA DANA CIPTA DANA PRIMA,"Ciptadana Asset Management, PT",mixed_asset_fund
KI002MXCKASBER00,Reksa Dana Cipta Kasih Berimbang,"Ciptadana Asset Management, PT",mixed_asset_fund
KI002MXSSYABAL00,REKSA DANA CIPTA SYARIAH BALANCE,"Ciptadana Asset Management, PT",mixed_asset_fund
KI002PFCCPRO1919,REKSA DANA TERPROTEKSI CIPTA PROTEKSI XIX,"Ciptadana Asset Management, PT",capital_protected_fund
KI002PFCCPRO2222,REKSA DANA TERPROTEKSI CIPTA PROTEKSI XXII,"Ciptadana Asset Management, PT",capital_protected_fund
KI002PFCCPRO2323,REKSA DANA TERPROTEKSI CIPTA PROTEKSI XXIII,"Ciptadana Asset Management, PT",capital_protected_fund
KI002PFCCPRO2525,REKSA DANA TERPROTEKSI CIPTA PROTEKSI XXV,"Ciptadana Asset Management, PT",capital_protected_fund
KI002PFCCPRO2626,REKSA DANA TERPROTEKSI CIPTA PROTEKSI XXVI,"Ciptadana Asset Management, PT",capital_protected_fund
KI002PFCCPXXIV00,REKSA DANA TERPROTEKSI CIPTA PROTEKSI XXIV,"Ciptadana Asset Management, PT",capital_protected_fund
KI002PFCPROTEK09,REKSA DANA TERPROTEKSI CIPTA PROTEKSI IX,"Ciptadana Asset Management, PT",capital_protected_fund
KI002PFCPROTEK10,REKSA DANA TERPROTEKSI CIPTA PROTEKSI X,"Ciptadana Asset Management, PT",capital_protected_fund
KI002PFCPROTEK13,REKSA DANA TERPROTEKSI CIPTA PROTEKSI XIII,"Ciptadana Asset Management, PT",capital_protected_fund
KI002PFCRDTC1818,REKSA DANA TERPROTEKSI CIPTA PROTEKSI XVIII,"Ciptadana Asset Management, PT",capital_protected_fund
KI002PROT04,REKSA DANA TERPROTEKSI CIPTA PROTEKSI IV,"Ciptadana Asset Management, PT",capital_protected_fund
KK002MMCPMMFDL00,REKSA DANA PHILLIP MMF DANA LIKUID,"Phillip Asset Management, PT",money_market_fund
KK002MMSPMMFSB00,REKSA DANA SYARIAH PHILLIP MONEY MARKET FUND SYARIAH BERMANFAAT,"Phillip Asset Management, PT",money_market_fund
KS002EQCRDSHKP00,Reksa Dana Saham Kresna Prima,"Kresna Asset Management, PT",equity_fund
KS002PFCKRPC0505,REKSA DANA TERPROTEKSI KRESNA PROTEKSI CEMERLANG SERI 5,"Kresna Asset Management, PT",capital_protected_fund
KS002PFCRDTSG303,Reksa Dana Terproteksi Kresna Proteksi Sinar Gemilang Seri 3,"Kresna Asset Management, PT",capital_protected_fund
LAUTAN GF,REKSA DANA LAUTANDHANA GROWTH FUND,"Lautandhana Investment Management, PT",equity_fund
LG002EQC01TCOP00,REKSA DANA TRAM CONSUMPTION PLUS,"Trimegah Asset Management, PT",equity_fund
LG002EQC01TCOP01,REKSA DANA TRAM CONSUMPTION PLUS KELAS A,"Trimegah Asset Management, PT",equity_fund
LG002EQC01TCOP02,REKSA DANA TRAM CONSUMPTION PLUS KELAS B,"Trimegah Asset Management, PT",equity_fund
LG002EQCKAPITA00,TRIM Kapital,"Trimegah Asset Management, PT",equity_fund
LG002EQCKPTPLS00,REKSA DANA TRIM KAPITAL PLUS,"Trimegah Asset Management, PT",equity_fund
LG002FICRDTDON00,REKSA DANA TRIMEGAH DANA OBLIGASI NUSANTARA,"Trimegah Asset Management, PT",fixed_income_fund
LG002FICTDTPRN00,Reksa Dana Trimegah Pendapatan Tetap Prima Nusa,"Trimegah Asset Management, PT",fixed_income_fund
LG002FICTRIFIP00,REKSA DANA TRIMEGAH FIXED INCOME PLAN,"Trimegah Asset Management, PT",fixed_income_fund
LG002FICTRONUS00,Reksa Dana Trimegah Obligasi Nusantara,"Trimegah Asset Management, PT",fixed_income_fund
LG002FICTRONUS02,REKSA DANA TRIMEGAH OBLIGASI NUSANTARA 2,"Trimegah Asset Management, PT",fixed_income_fund
LG002FICTRONUS03,REKSA DANA TRIMEGAH OBLIGASI NUSANTARA 3,"Trimegah Asset Management, PT",fixed_income_fund
LG002FISTDATSY00,Reksa Dana Syariah Trimegah Dana Tetap Syariah,"Trimegah Asset Management, PT",fixed_income_fund
LG002FISTRDTSY02,REKSA DANA SYARIAH TRIMEGAH DANA TETAP SYARIAH 2,"Trimegah Asset Management, PT",fixed_income_fund
LG002FISTRFIPS00,REKSA DANA SYARIAH TRIMEGAH FIXED INCOME PLAN SYARIAH,"Trimegah Asset Management, PT",fixed_income_fund
LG002IFCITFTSE00,REKSA DANA INDEKS TRIMEGAH FTSE INDONESIA LOW VOLATILITY FACTOR INDEX,"Trimegah Asset Management, PT",index_fund
LG002MMC01TKAS00,REKSA DANA TRIM KAS 2,"Trimegah Asset Management, PT",money_market_fund
LG002MMC01TKAS01,REKSA DANA TRIM KAS 2 KELAS A,"Trimegah Asset Management, PT",money_market_fund
LG002MMC01TKAS02,REKSA DANA TRIM KAS 2 KELAS B,"Trimegah Asset Management, PT",money_market_fund
LG002MMCD0TR2801,Reksa Dana Trimegah Pundi Kas 6,"Trimegah Asset Management, PT",money_market_fund
LG002MMCDANKAS00,REKSA DANA TRIMEGAH DANA KAS 1,"Trimegah Asset Management, PT",money_market_fund
LG002MMCKAS00002,REKSA DANA TRIM KAS 2,"Trimegah Asset Management, PT",money_market_fund
LG002MMCPDIKAS08,REKSA DANA TRIMEGAH PUNDI KAS 8,"Trimegah Asset Management, PT",money_market_fund
LG002MMCRTMMDF02,REKSA DANA TRIMEGAH MONEY MARKET DOLLAR FUND 2,"Trimegah Asset Management, PT",money_market_fund
LG002MMCTRIDAL00,REKSA DANA TRIMEGAH DANA LIKUID,"Trimegah Asset Management, PT",money_market_fund
LG002MMCTRIKAF00,REKSA DANA TRIMEGAH KAS ASSET FLEXIBLE,"Trimegah Asset Management, PT",money_market_fund
LG002MMSRDSTRK03,REKSA DANA SYARIAH TRIMEGAH KAS SYARIAH 3,"Trimegah Asset Management, PT",money_market_fund
LG002MMSRDSTRK05,REKSA DANA SYARIAH TRIMEGAH KAS SYARIAH 5,"Trimegah Asset Management, PT",money_market_fund
LG002MMSTRNDKS02,REKSA DANA SYARIAH TRIMEGAH PUNDI KAS SYARIAH 2,"Trimegah Asset Management, PT",money_market_fund
LG002MXC01BAST00,REKSA DANA TRIMEGAH BALANCED ABSOLUTE STRATEGY,"Trimegah Asset Management, PT",mixed_asset_fund
LG002MXC01BAST01,REKSA DANA TRIMEGAH BALANCED ABSOLUTE STRATEGY KELAS A,"Trimegah Asset Management, PT",mixed_asset_fund
LG002MXCBASTRA00,REKSA DANA TRIMEGAH BALANCED ABSOLUTE STRATEGY,"Trimegah Asset Management, PT",mixed_asset_fund
LG002MXCTRBASN00,REKSA DANA TRIMEGAH BALANCED ABSOLUTE STRATEGY NUSANTARA,"Trimegah Asset Management, PT",mixed_asset_fund
LG002MXCTRICAM00,REKSA DANA TRIMEGAH PRIMA CAMPURAN,"Trimegah Asset Management, PT",mixed_asset_fund
LG002MXCTTUDBF00,REKSA DANA TRIMEGAH BALANCED ABSOLUTE STRATEGY LOW VOLATILITY,"Trimegah Asset Management, PT",mixed_asset_fund
LG002PFCDNABKL05,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI DANA BERKALA 5,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCDNABKL07,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI DANA BERKALA 7,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCDNABKL08,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI DANA BERKALA 8,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCDNABKL09,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI DANA BERKALA 9,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCDNABKL10,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI DANA BERKALA 10,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCPROPRI23,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI PRIMA XXIII,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTPRIMA37,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI PRIMA 37,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRIDAB11,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI DANA BERKALA 11,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRIDAB12,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI DANA BERKALA 12,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRIDAB15,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI DANA BERKALA 15,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRIFUT19,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI FUTURA 19,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRIFUT20,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI FUTURA 20,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRIFUT21,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI FUTURA 21,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRILES11,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI LESTARI 11,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRILES12,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI LESTARI 12,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRILES16,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI LESTARI 16,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRILES18,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI LESTARI 18,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRILES19,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI LESTARI 19,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRILES20,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI LESTARI 20,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRILES21,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI LESTARI 21,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRILES22,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI LESTARI 22,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRILES23,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI LESTARI 23,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRILES25,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI LESTARI 25,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRILES26,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI LESTARI 26,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRILES27,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI LESTARI 27,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRILES28,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI LESTARI 28,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRIP1212,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI 12,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRIP1616,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI 16,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRIP2020,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI 20,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRIPRO26,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI 26,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRITER05,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI 5,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRITER11,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI 11,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRITER19,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI 19,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRITER23,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI 23,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRITER24,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI 24,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRITER26,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI FUTURA 26,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRITER28,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI 28,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRMP1616,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI FUTURA XVI,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRMP1818,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI FUTURA 18,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRMP2222,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI FUTURA 22,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRMP2323,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI FUTURA 23,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRMP2525,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI FUTURA 25,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRMP2727,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI FUTURA 27,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRMP2828,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI FUTURA 28,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRMTPM00,RDT TRIMEGAH TERPROTEKSI PEMBIAYAAN MIKRO,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRPT2121,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI 21,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFCTRTP2727,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI PRIMA 27,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFSTRPRIS00,REKSA DANA SYARIAH TERPROTEKSI TRIMEGAH TERPROTEKSI PRIMA SYARIAH,"Trimegah Asset Management, PT",capital_protected_fund
LG002PFSTRTESY00,REKSA DANA SYARIAH TERPROTEKSI TRIMEGAH TERPROTEKSI SYARIAH,"Trimegah Asset Management, PT",capital_protected_fund
LG002TRITER,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI 3,"Trimegah Asset Management, PT",capital_protected_fund
LK002BALANC1,REKSA DANA RECAPITAL BALANCE FUND,"Recapital Asset Management, PT",mixed_asset_fund
LK002PFCPROTEK10,REKSA DANA TERPROTEKSI RECAPITAL PROTEKSI X,"Recapital Asset Management, PT",capital_protected_fund
LS002IFC21IR3000,Reksa Dana Indeks Reliance IDX30 Index Fund,"Reliance Manajer Investasi, PT",index_fund
MAN02EQC01D02100,REKSA DANA MANULIFE DANA SAHAM,"Manulife Aset Manajemen Indonesia, PT",equity_fund
MAN02EQC01D02101,REKSA DANA MANULIFE DANA SAHAM KELAS A,"Manulife Aset Manajemen Indonesia, PT",equity_fund
MAN02EQC01D02102,REKSA DANA MANULIFE DANA SAHAM KELAS I1,"Manulife Aset Manajemen Indonesia, PT",equity_fund
MAN02EQC01D10300,REKSA DANA MANULIFE INSTITUTIONAL EQUITY FUND,"Manulife Aset Manajemen Indonesia, PT",equity_fund
MAN02EQC01D10301,REKSA DANA MANULIFE INSTITUTIONAL EQUITY FUND KELAS I,"Manulife Aset Manajemen Indonesia, PT",equity_fund
MAN02EQC01D10302,REKSA DANA MANULIFE INSTITUTIONAL EQUITY FUND KELAS I1,"Manulife Aset Manajemen Indonesia, PT",equity_fund
MAN02EQC01D10303,REKSA DANA MANULIFE INSTITUTIONAL EQUITY FUND KELAS A1,"Manulife Aset Manajemen Indonesia, PT",equity_fund
MAN02EQC01D12100,REKSA DANA MANULIFE DANA SAHAM UTAMA,"Manulife Aset Manajemen Indonesia, PT",equity_fund
MAN02EQC01D12101,REKSA DANA MANULIFE DANA SAHAM UTAMA KELAS I,"Manulife Aset Manajemen Indonesia, PT",equity_fund
MAN02EQC01D12102,REKSA DANA MANULIFE DANA SAHAM UTAMA KELAS A1,"Manulife Aset Manajemen Indonesia, PT",equity_fund
MAN02EQC01D12103,REKSA DANA MANULIFE DANA SAHAM UTAMA KELAS I1,"Manulife Aset Manajemen Indonesia, PT",equity_fund
MAN02EQC01D13100,REKSA DANA MANULIFE DANA EKUITAS UTAMA,"Manulife Aset Manajemen Indonesia, PT",equity_fund
MAN02EQC01D13101,REKSA DANA MANULIFE DANA EKUITAS UTAMA KELAS I,"Manulife Aset Manajemen Indonesia, PT",equity_fund
MAN02EQC01D13102,REKSA DANA MANULIFE DANA EKUITAS UTAMA KELAS A1,"Manulife Aset Manajemen Indonesia, PT",equity_fund
MAN02EQC01D13103,REKSA DANA MANULIFE DANA EKUITAS UTAMA KELAS I1,"Manulife Aset Manajemen Indonesia, PT",equity_fund
MAN02EQCID102000,REKSA DANA MANULIFE GREATER INDONESIA FUND,"Manulife Aset Manajemen Indonesia, PT",equity_fund
MAN02EQCID112000,Reksa Dana Manulife Saham Smc Plus,"Manulife Aset Manajemen Indonesia, PT",equity_fund
MAN02EQCID121000,REKSA DANA MANULIFE DANA SAHAM UTAMA,"Manulife Aset Manajemen Indonesia, PT",equity_fund
MAN02EQCID131000,REKSA DANA MANULIFE DANA EKUITAS UTAMA,"Manulife Aset Manajemen Indonesia, PT",equity_fund
MAN02EQS01D09000,Reksa Dana Manulife Syariah Sektoral Amanah,"Manulife Aset Manajemen Indonesia, PT",equity_fund
MAN02EQS01D09001,Reksa Dana Manulife Syariah Sektoral Amanah Kelas A,"Manulife Aset Manajemen Indonesia, PT",equity_fund
MAN02FIC01D11300,REKSA DANA MANULIFE USD FIXED INCOME,"Manulife Aset Manajemen Indonesia, PT",fixed_income_fund
MAN02FIC01D11301,REKSA DANA MANULIFE USD FIXED INCOME KELAS A,"Manulife Aset Manajemen Indonesia, PT",fixed_income_fund
MAN02FIC01D11302,REKSA DANA MANULIFE USD FIXED INCOME KELAS I1,"Manulife Aset Manajemen Indonesia, PT",fixed_income_fund
MAN02FIC01D16300,REKSA DANA MANULIFE DANA TETAP STABIL,"Manulife Aset Manajemen Indonesia, PT",fixed_income_fund
MAN02FIC01D16301,REKSA DANA MANULIFE DANA TETAP STABIL KELAS M1,"Manulife Aset Manajemen Indonesia, PT",fixed_income_fund
MAN02FIC01ID3200,REKSA DANA MANULIFE OBLIGASI UNGGULAN,"Manulife Aset Manajemen Indonesia, PT",fixed_income_fund
MAN02FIC01ID3201,REKSA DANA MANULIFE OBLIGASI UNGGULAN KELAS A,"Manulife Aset Manajemen Indonesia, PT",fixed_income_fund
MAN02FIC01ID3202,REKSA DANA MANULIFE OBLIGASI UNGGULAN KELAS I1,"Manulife Aset Manajemen Indonesia, PT",fixed_income_fund
MAN02FIC01ID3203,REKSA DANA MANULIFE OBLIGASI UNGGULAN KELAS I2,"Manulife Aset Manajemen Indonesia, PT",fixed_income_fund
MAN02FIC01ID8800,REKSA DANA MANULIFE OBLIGASI NEGARA INDONESIA II,"Manulife Aset Manajemen Indonesia, PT",fixed_income_fund
MAN02FIC01ID8801,REKSA DANA MANULIFE OBLIGASI NEGARA INDONESIA II Kelas A,"Manulife Aset Manajemen Indonesia, PT",fixed_income_fund
MAN02FIC01ID8802,REKSA DANA MANULIFE OBLIGASI NEGARA INDONESIA II Kelas A2,"Manulife Aset Manajemen Indonesia, PT",fixed_income_fund
MAN02FIC01ID8803,REKSA DANA MANULIFE OBLIGASI NEGARA INDONESIA II Kelas I1,"Manulife Aset Manajemen Indonesia, PT",fixed_income_fund
MAN02FIC01ID8804,REKSA DANA MANULIFE OBLIGASI NEGARA INDONESIA II KELAS D1,"Manulife Aset Manajemen Indonesia, PT",fixed_income_fund
MAN02FICID089000,Reksa Dana Manulife Pendapatan Bulanan II,"Manulife Aset Manajemen Indonesia, PT",fixed_income_fund
MAN02FICID147000,REKSA DANA MANULIFE BRILIAN USD FIXED INCOME FUND,"Manulife Aset Manajemen Indonesia, PT",fixed_income_fund
MAN02GFS01D14100,Reksa Dana Syariah Manulife Saham Syariah Global Dividen Dolar AS,"Manulife Aset Manajemen Indonesia, PT",global_fund
MAN02GFS01D14101,Reksa Dana Syariah Manulife Saham Syariah Global Dividen Dolar AS Kelas A1,"Manulife Aset Manajemen Indonesia, PT",global_fund
MAN02GFS01D14102,Reksa Dana Syariah Manulife Saham Syariah Global Dividen Dolar AS Kelas A2,"Manulife Aset Manajemen Indonesia, PT",global_fund
MAN02GFS01D14103,Reksa Dana Syariah Manulife Saham Syariah Global Dividen Dolar AS Kelas A3,"Manulife Aset Manajemen Indonesia, PT",global_fund
MAN02GFS01D14104,REKSA DANA SYARIAH MANULIFE SAHAM SYARIAH GLOBAL DIVIDEN DOLAR AS KELAS A5,"Manulife Aset Manajemen Indonesia, PT",global_fund
MAN02GFS01D14300,REKSA DANA SYARIAH MANULIFE SAHAM SYARIAH GOLDEN ASIA DOLAR AS,"Manulife Aset Manajemen Indonesia, PT",global_fund
MAN02GFS01D14301,REKSA DANA SYARIAH MANULIFE SAHAM SYARIAH GOLDEN ASIA DOLAR AS Kelas A1,"Manulife Aset Manajemen Indonesia, PT",global_fund
MAN02GFS01D14302,REKSA DANA SYARIAH MANULIFE SAHAM SYARIAH GOLDEN ASIA DOLAR AS Kelas A2,"Manulife Aset Manajemen Indonesia, PT",global_fund
MAN02GFS01D16500,REKSA DANA SYARIAH MANULIFE SAHAM SYARIAH ESG TRANSISI GLOBAL DOLAR AS,"Manulife Aset Manajemen Indonesia, PT",global_fund
MAN02GFS01D16501,REKSA DANA SYARIAH MANULIFE SAHAM SYARIAH ESG TRANSISI GLOBAL DOLAR AS KELAS A1,"Manulife Aset Manajemen Indonesia, PT",global_fund
MAN02GFS01D16502,REKSA DANA SYARIAH MANULIFE SAHAM SYARIAH ESG TRANSISI GLOBAL DOLAR AS KELAS A2,"Manulife Aset Manajemen Indonesia, PT",global_fund
MAN02GFSID125000,Reksa Dana Syariah Manulife Saham Syariah Asia Pasifik Dollar AS,"Manulife Aset Manajemen Indonesia, PT",global_fund
MAN02MMC01ID8400,REKSA DANA MANULIFE INDONESIA MONEY MARKET FUND,"Manulife Aset Manajemen Indonesia, PT",money_market_fund
